Date,Sales_Brot,Sales_Broetchen,Sales_Croissant,Sales_Konditorei,Sales_Kuchen,Sales_Saisonbrot,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_ostersonntag,holiday_pfingstmontag,holiday_pfingstsonntag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einheit,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,KielerWoche,weekday,month,dayofmonth,dayofyear,year
2013-10-25,113.66185863440901,331.531922475238,160.591057645463,70.0532365692146,262.47974175939703,16.4108759321994,7.0,11.8875,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,4,10,25,298,13
2013-10-26,161.678805315967,403.176380323358,189.24220226217201,63.040579010536,260.81294352686297,18.574457787643897,5.0,16.775,10,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,5,10,26,299,13
2013-10-27,102.35519581607201,541.86792448218,190.71273713304902,186.53763844847902,292.452459619799,24.6400839236906,6.0,14.9875,16,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,6,10,27,300,13
2013-10-28,129.482192717092,358.47390890485,133.336139828081,74.3238360664755,196.841869220639,0.0,7.0,14.3625,29,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,0,10,28,301,13
2013-10-29,112.28589393505199,343.382554561478,140.485738793355,74.73589867333399,194.050358871373,43.51536607891911,7.0,10.775,17,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,1,10,29,302,13
2013-10-30,121.506077008915,315.521819776895,130.066409188398,48.1084083947754,295.266893345374,38.8942676789686,6.0,10.4375,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,2,10,30,303,13
2013-10-31,133.723541287582,297.25114180467097,131.888004220895,85.51714516007421,242.152859667865,16.8022951787266,5.0,11.1625,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,3,10,31,304,13
2013-11-01,100.182160485504,336.01817794021196,131.59546232460102,91.3424292969203,273.370278323609,48.605400004787505,8.0,10.625,9,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,4,11,1,305,13
2013-11-02,149.172348030766,433.411475491698,196.1559913362,60.8349248921595,225.660926756768,70.13093612159061,8.0,8.8875,3,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,5,11,2,306,13
2013-11-03,97.45327400466542,549.620047848044,170.032963538546,128.47307632397101,250.83457028187598,34.2580409055977,6.0,10.7,15,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,307,13
2013-11-04,137.864260444157,269.386056106044,127.268329765293,0.0,243.480688862574,17.8744198764574,7.0,6.8375,7,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,308,13
2013-11-05,103.70026726195199,247.501683917765,103.887044199963,74.29464616884141,189.31633988304299,41.7139880995306,4.0,8.9,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,309,13
2013-11-06,109.097001107423,273.952220004938,79.0889861643745,64.0286940032467,193.03764442042703,50.5185888728345,4.0,8.1375,12,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,6,310,13
2013-11-07,118.470603286455,276.67098423660997,122.74543056152099,67.28589279623489,225.68407144174301,50.22661966834661,6.0,9.5,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,311,13
2013-11-08,132.796244239256,270.935184532938,101.77188983140101,65.3154182108296,208.93188410525502,53.519250011259096,3.0,9.325,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,312,13
2013-11-09,99.9317959514759,391.25743053966596,136.287645125254,63.023247268573506,221.231762690697,51.1297514715512,5.0,7.7,16,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,313,13
2013-11-10,108.561660295105,554.358848899602,190.963900511964,176.52212412154802,338.89372322872896,39.7377803974395,2.0,6.9875,12,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,314,13
2013-11-11,124.58048561756901,277.910909861899,120.162641671644,76.17066349274559,242.681615020156,62.3605448128483,2.0,8.3125,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,315,13
2013-11-12,111.970870543294,257.306498146673,107.253206740507,49.0155893982333,196.457888917276,41.3570335382478,7.0,5.9375,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,316,13
2013-11-13,78.0382483442215,253.679516784304,119.867748504171,65.8442679091616,243.06707704995603,65.0616903306825,1.0,8.8,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13,317,13
2013-11-14,121.180219705286,252.672301244525,69.8361305530764,57.53830421898579,209.051190249137,44.8353611437005,5.0,6.9375,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,318,13
2013-11-15,122.76929773359,261.631579072909,93.67948693682659,51.492584058097805,210.424923048355,61.0014708202482,7.0,6.45,6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,319,13
2013-11-16,126.793397398979,388.456732659322,137.151643129665,49.4223775237036,261.75518123548903,72.2449528103848,8.0,8.875,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,320,13
2013-11-17,74.3945185864517,585.360633461221,219.23060768123798,177.087584201101,434.51468434996696,37.9512648752007,2.0,8.8875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,321,13
2013-11-18,129.109032642028,271.38800449289,91.01250105073721,49.8879972007333,211.412460843845,64.8333393440256,7.0,6.65,5,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,322,13
2013-11-19,106.90611864623699,256.059323867932,82.94222219015549,54.9978272171921,175.24333534815798,61.955972357110795,8.0,5.8375,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,19,323,13
2013-11-20,124.32461235171499,254.568609014357,97.7892812341537,78.11319983370159,189.093245051335,70.0645170068576,6.0,3.85,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,20,324,13
2013-11-21,144.359927455555,265.659732396587,101.903925231963,58.3913411790683,188.00726374359698,95.3284808994841,2.0,3.275,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,325,13
2013-11-22,107.96273141383101,264.858352033057,93.0736046522105,57.772940183732096,182.21758429195899,111.06851284550899,7.0,5.375,10,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,22,326,13
2013-11-23,96.5196766761341,371.973598822071,174.47896691478002,91.899653481564,208.761601079823,60.8486978870594,3.0,4.9125,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,23,327,13
2013-11-24,76.4120061231823,563.703199691435,256.642590494745,175.128357778932,369.42627539369204,90.7061638144903,0.0,4.6,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,24,328,13
2013-11-25,129.81992805086,243.73917500805302,73.4033326848311,92.5228806731995,243.044424030491,91.4526701439361,0.0,3.7,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,329,13
2013-11-26,123.43170315823299,270.066780638125,102.058774564762,57.5784741040714,246.470658207108,87.95697892964458,2.0,2.3125,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,26,330,13
2013-11-27,93.5321454303922,249.98388856264998,73.15409199987921,78.19368522753629,199.97114437881302,60.3973679194948,8.0,7.3125,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,27,331,13
2013-11-28,128.842426194061,245.157903548545,111.25498488686002,101.637479250916,218.57493809263198,90.62259928007481,2.0,8.025,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,28,332,13
2013-11-29,104.96646337507299,270.604986736201,98.1353983496204,83.7787352392597,198.643762741097,76.747514503209,8.0,5.9875,11,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,29,333,13
2013-11-30,104.09003869480999,364.558396204025,113.559536109209,0.0,184.67055929523102,143.915450636457,7.0,5.525,10,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,30,334,13
2013-12-01,68.0762231823542,584.644687013588,192.108648794295,140.68661529120502,251.171365445472,44.0077752087685,5.0,8.6625,20,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1,335,13
2013-12-02,113.931498716313,278.664927166837,112.72951016101901,73.3221953360975,200.880829213958,82.4652842288532,0.0,3.0625,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,336,13
2013-12-03,94.76586520802259,247.82662169357997,112.86348592423799,68.5617336096169,187.803590029425,65.9731311817255,8.0,1.7125,6,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,337,13
2013-12-04,128.922855106228,267.381898238725,118.59895244571399,63.70210749049021,214.941099341808,49.603600312575395,7.0,5.85,11,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,338,13
2013-12-05,120.974699669869,270.133710033378,114.60874479343201,66.2712031267702,190.11064692388803,128.169290294417,7.0,4.4625,24,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,339,13
2013-12-06,112.01565059334699,242.429691903367,72.78034765652559,81.3614647215711,211.036554280616,70.4079048569509,6.0,1.7875,25,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6,340,13
2013-12-07,121.408564819885,330.405150816589,116.79937370528,61.3937929370576,194.816564885098,80.1179141217449,5.0,1.0,11,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,341,13
2013-12-08,36.265016958533394,502.371531950746,169.017349331006,101.998231468739,211.40480292494,41.6271818292862,8.0,6.975,16,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,342,13
2013-12-09,134.680550018524,224.635145960176,104.226092074174,66.14961913639941,170.524972886057,85.9735669347355,7.0,9.2375,10,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,343,13
2013-12-10,104.352034970751,257.948246753247,112.124568350855,60.8077382038886,149.431342843146,67.8622027353327,7.0,7.1875,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10,344,13
2013-12-11,85.9079819233536,258.73073303451804,76.939456885603,49.7261823587047,155.81477830133102,36.8244763668639,7.0,5.025,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,345,13
2013-12-12,88.20754496905322,246.420486617343,99.2007093905854,62.75265585079829,180.75061797104001,104.880352148774,8.0,2.525,8,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,346,13
2013-12-13,85.5324935340658,215.102454376754,66.2056003249106,0.0,181.36499927026298,90.08324466552341,7.0,3.5375,6,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,347,13
2013-12-14,120.78774201237101,327.61307877754797,103.130500344652,0.0,197.80258663773498,99.81551163927419,7.0,3.0125,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,14,348,13
2013-12-15,71.5352172710921,564.33503068692,188.326403909678,97.48251743746071,217.49255343989498,114.662454089235,8.0,7.925,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,15,349,13
2013-12-16,120.79121152135401,230.28581912803398,72.9462694852638,37.1897783267561,157.392485896369,47.6501511414247,8.0,8.775,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,350,13
2013-12-17,74.62832508890159,261.524378936327,88.8118459700858,69.9500582980743,174.571555755812,60.50013494014179,8.0,4.95,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,17,351,13
2013-12-18,86.4115250991858,241.880289555687,78.67043296463841,81.0249143151096,183.895860880414,69.5040386540523,7.0,6.85,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,18,352,13
2013-12-19,101.589644453608,265.154110289682,66.42455888861879,79.0572340066618,175.65147586641498,89.4706690868603,7.0,7.4,10,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,353,13
2013-12-20,114.601001275823,273.618541350621,91.3320661013639,69.9295037876725,187.406124646547,66.4826350991988,7.0,5.2875,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,20,354,13
2013-12-21,124.541759682586,354.063657483224,120.97859354728998,63.5616525987563,191.00715952676399,98.5535495363417,8.0,6.5625,13,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,355,13
2013-12-22,41.7300439888931,463.8121974851401,145.07834868862,138.65581212450599,236.08135095181598,74.7138069947243,7.0,8.1375,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,22,356,13
2013-12-23,183.608991270752,430.94267042062006,129.10572976041402,60.8076590130824,221.05709199451698,109.827662725605,3.0,5.4875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,0,12,23,357,13
2013-12-24,220.33067023061798,531.778119659333,131.060157748043,0.0,251.566250844717,61.36878208576999,7.0,11.4375,18,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,1,12,24,358,13
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.5625,13,21.0,1. Weihnachtstag,1,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,2,12,25,359,13
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.775,6,28.0,2. Weihnachtstag,0,1,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,3,12,26,360,13
2013-12-27,152.367434643543,433.88971354915395,155.11961993256,0.0,270.571377693833,34.5569447026584,7.0,5.7625,15,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,4,12,27,361,13
2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0625,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,5,12,28,362,13
2013-12-29,131.267289010755,510.015069971101,186.144873761997,175.48918312766497,292.517266268393,30.1718294542218,7.0,5.7125,9,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,6,12,29,363,13
2013-12-30,126.58984459848,494.782420691912,187.93901675910598,0.0,454.376684162368,40.86384615436,4.0,4.75,11,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,0,12,30,364,13
2013-12-31,211.39083846605203,586.131309693688,192.198716551642,0.0,1625.69060128682,0.0,4.0,5.0375,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,1,12,31,365,13
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5125,8,63.0,Neujahr,0,0,0,0,1,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,2,1,1,1,14
2014-01-02,153.166492227541,449.418219323415,142.307970667817,71.72958377559308,257.525894400416,35.620197470415,7.0,6.25,9,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,3,1,2,2,14
2014-01-03,109.484763536521,405.81447819760496,99.60581480247721,111.358444084666,227.91315882647004,0.0,7.0,6.8375,10,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,4,1,3,3,14
2014-01-04,116.250540066432,408.762961257816,176.104155461342,104.673188597976,262.179156885669,0.0,5.0,6.9375,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,5,1,4,4,14
2014-01-05,67.7899909491401,529.9822664939489,178.65785630741797,124.76436437882201,242.820622344855,0.0,7.0,6.1875,11,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,5,14
2014-01-06,146.91106778429702,299.874480982131,96.4413422236739,104.294206603332,247.848021036211,0.0,7.0,7.9125,11,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,14
2014-01-07,147.5457609484,296.549615645128,112.99881030032199,79.41688621639929,211.332603686944,0.0,7.0,10.4375,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,14
2014-01-08,99.90687678974008,258.40693924654096,110.955888544422,82.3370153760945,225.800497171104,0.0,7.0,8.6375,15,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,14
2014-01-09,113.541525918277,260.43967489933397,83.99807885622391,80.2711861838417,243.430253024245,0.0,7.0,9.6125,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,9,14
2014-01-10,119.05554059635,286.482721735479,95.5815560630447,63.2504812118984,218.497124848402,0.0,7.0,6.6375,17,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,10,14
2014-01-11,127.95986526115,384.22983618022005,135.297629284998,57.1201137737824,255.193769001422,0.0,7.0,5.5875,18,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,11,14
2014-01-12,83.40174985217729,582.354079603658,219.451253434072,187.466582265489,268.081222848751,0.0,2.0,5.525,16,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12,12,14
2014-01-13,103.994034974792,251.321752602056,91.94940270917449,49.8996215621949,244.284690811498,0.0,8.0,3.1375,10,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,14
2014-01-14,166.34753276457099,305.619039555862,122.777586804221,83.7591557253582,258.018070899922,0.0,6.0,4.225,6,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,14,14
2014-01-15,139.042567223334,266.688234496087,87.36646077003469,78.64907223534391,258.99138827716,0.0,7.0,3.228571,7,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,15,14
2014-01-16,117.779119691395,280.275781868982,96.86347111456409,57.5214212168637,217.577430276885,0.0,8.0,2.7375,9,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,16,14
2014-01-17,94.79383864843392,257.771904141454,104.953877469258,61.466037715523605,228.685872660367,0.0,7.0,6.7375,4,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,17,14
2014-01-18,102.633649837911,357.4107536578,120.949485978232,66.7096858590463,296.45816892280897,0.0,7.0,5.8875,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,18,18,14
2014-01-19,53.0014671833047,519.7322577031749,201.951819155127,161.394205203827,284.622738586554,0.0,7.0,2.8625,19,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,19,19,14
2014-01-20,99.68193636216829,273.490861004483,113.234752934943,66.1656875195136,207.228759924773,0.0,8.0,0.3875,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,14
2014-01-21,116.78460000730499,259.272175875601,77.55535367046059,98.212098799943,211.786064330115,0.0,7.0,-0.65,7,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,21,14
2014-01-22,102.344424741026,241.123430544226,92.2641863752576,82.1429701099207,235.34651422224601,0.0,8.0,-3.1125,14,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,22,14
2014-01-23,105.740276056438,263.978251498374,81.1028349597974,66.0486669031107,265.989245866942,0.0,8.0,-3.1875,11,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,23,14
2014-01-24,143.164448746188,261.219962431997,107.52760671402001,72.38657671619809,254.00878614080798,0.0,2.0,-5.1625,13,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,24,24,14
2014-01-25,129.09233380561,351.252465656399,126.527150265602,84.51109622902841,317.29868306109404,0.0,5.0,-7.0375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,25,25,14
2014-01-26,65.4883238458282,483.65943475000296,180.142333235844,201.191517525166,336.227703734553,0.0,1.0,-8.475,10,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,26,26,14
2014-01-27,177.79763928694197,228.4378109063,75.44598596823842,66.2599633585981,223.18861000286302,0.0,5.0,0.7,9,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,27,14
2014-01-28,63.9844736113181,297.344059006804,75.4229619299912,74.0575405609287,235.951227153213,0.0,7.0,-0.2625,10,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,28,14
2014-01-29,75.11562939879158,230.30593430738898,68.1785483682205,76.2200829273755,217.495225875601,0.0,7.0,-5.05,13,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,29,14
2014-01-30,140.794194214435,268.187299324192,79.58369681917259,72.9890223085887,264.256585339608,0.0,7.0,-4.4875,8,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,30,14
2014-01-31,133.30347898353202,286.65489896686404,100.011817875289,64.6906831302521,269.49436487866797,0.0,8.0,-3.6875,7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,31,31,14
2014-02-01,101.932146850505,363.477743653721,114.429951891346,105.67672566811501,290.121392280101,0.0,7.0,3.225,10,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,32,14
2014-02-02,76.7574943519772,556.341089710331,227.15592477005,237.893596916681,411.693460013424,0.0,0.0,5.4875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,33,14
2014-02-03,154.32310365561702,348.771730579887,90.3029340308988,152.956273429037,270.607601202372,0.0,1.0,3.475,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,34,14
2014-02-04,130.284962020954,260.45369192377603,101.092269728102,112.894063883488,255.009175595281,0.0,5.0,3.925,6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,35,14
2014-02-05,128.512982776585,303.821114890027,100.257337241581,135.06114845805402,274.355368402748,0.0,4.0,3.675,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,36,14
2014-02-06,93.2145715747619,281.271370841592,91.67276172739629,140.050350415932,258.917425529588,0.0,7.0,7.875,11,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,37,14
2014-02-07,99.7607356052368,277.116052767499,76.9602993993158,118.729800726482,236.760781785701,0.0,7.0,8.475,15,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,38,14
2014-02-08,120.862739831777,444.88120408507996,149.955802485993,152.79465763663902,305.058089685015,0.0,7.0,6.2875,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,39,14
2014-02-09,57.007489492822295,569.839111992589,160.76179807863002,365.729264338809,363.120781551495,0.0,5.0,6.7125,15,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,9,40,14
2014-02-10,154.183743327497,289.527230880774,109.58842391854401,99.61751319800209,249.77351530581,0.0,2.0,6.6375,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,41,14
2014-02-11,93.60500318626259,316.588828519672,73.98866046634271,152.37046142155398,236.7220733882,0.0,7.0,4.925,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,42,14
2014-02-12,165.738384661521,304.004411606266,66.7127828373738,77.6867709724671,264.817044704002,0.0,4.0,6.1,13,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,43,14
2014-02-13,112.48130273313801,299.888751175176,93.03628567952191,185.34550716001598,288.026236118619,0.0,5.0,7.45,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,44,14
2014-02-14,127.922310495651,313.418025928576,94.3020113828986,174.557054369197,321.401903496864,0.0,5.0,5.2125,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,45,14
2014-02-15,169.517528839106,474.035638350371,130.363632393015,198.39493995440898,316.12196609322496,0.0,5.0,11.5,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,46,14
2014-02-16,66.1488570531461,642.255713146016,177.142498376336,286.00163562643297,397.890970167717,0.0,7.0,6.0625,17,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,16,47,14
2014-02-17,139.56393197679702,329.690366180098,102.644597942537,126.598201633374,259.552787900081,0.0,0.0,6.6875,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,48,14
2014-02-18,101.128808084497,275.501866816375,100.927275343868,115.553470501728,285.696716626729,0.0,7.0,7.8,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,49,14
2014-02-19,139.712963296062,317.300543446827,70.62490074345641,85.6674251344062,244.745193995473,0.0,7.0,6.325,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,50,14
