date,sales_brot,sales_broetchen,sales_croissant,sales_konditorei,sales_kuchen,sales_saisonbrot,bewoelkung,temperatur,windgeschwindigkeit,wettercode,kielerwoche,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_pfingstmontag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einhei,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,weekday,month,day,year,holiday_total
"2013-11-15,122.7693,261.6316,93.67949,51.49258,210.4249,61.00147,7,6.45,6,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,11,15,15,0"
"2013-11-16,126.7934,388.4567,137.1516,49.42238,261.7552,72.24495,8,8.875,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,11,16,16,0"
"2013-11-17,74.39452,585.3607,219.2306,177.0876,434.5147,37.95126,2,8.8875,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,11,17,17,0"
"2013-11-18,129.109,271.388,91.0125,49.888,211.4125,64.83334,7,6.65,5,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,11,18,18,0"
"2013-11-19,106.9061,256.0593,82.94222,54.99783,175.2433,61.95597,8,5.8375,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,11,19,19,0"
"2013-11-20,124.3246,254.5686,97.78928,78.1132,189.0932,70.06451,6,3.85,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,11,20,20,0"
"2013-11-21,144.3599,265.6597,101.9039,58.39134,188.0073,95.32848,2,3.275,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,11,21,21,0"
"2013-11-22,107.9627,264.8583,93.07361,57.77294,182.2176,111.0685,7,5.375,10,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,11,22,22,0"
"2013-11-23,96.51968,371.9736,174.479,91.89965,208.7616,60.8487,3,4.9125,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,11,23,23,0"
"2013-11-24,76.412,563.7032,256.6426,175.1284,369.4263,90.70616,0,4.6,16,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,11,24,24,0"
"2013-11-25,129.8199,243.7392,73.40334,92.52288,243.0444,91.45267,0,3.7,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,11,25,25,0"
"2013-11-26,123.4317,270.0668,102.0588,57.57848,246.4707,87.95698,2,2.3125,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,11,26,26,0"
"2013-11-27,93.53214,249.9839,73.15409,78.19369,199.9711,60.39737,8,7.3125,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,11,27,27,0"
"2013-11-28,128.8424,245.1579,111.255,101.6375,218.5749,90.6226,2,8.025,18,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,11,28,28,0"
"2013-11-29,104.9665,270.605,98.1354,83.77873,198.6438,76.74751,8,5.9875,11,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,11,29,29,0"
"2013-11-30,104.09,364.5584,113.5595,0,184.6706,143.9155,7,5.525,10,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,11,30,30,0"
"2013-12-01,68.07623,584.6447,192.1086,140.6866,251.1714,44.00777,5,8.6625,20,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,1,1,0"
"2013-12-02,113.9315,278.6649,112.7295,73.3222,200.8808,82.46529,0,3.0625,4,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,2,2,0"
"2013-12-03,94.76586,247.8266,112.8635,68.56174,187.8036,65.97313,8,1.7125,6,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,3,3,0"
"2013-12-04,128.9229,267.3819,118.599,63.70211,214.9411,49.6036,7,5.85,11,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,4,4,0"
"2013-12-05,120.9747,270.1337,114.6087,66.2712,190.1106,128.1693,7,4.4625,24,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,5,5,0"
"2013-12-06,112.0156,242.4297,72.78035,81.36147,211.0366,70.40791,6,1.7875,25,73,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,6,6,0"
"2013-12-07,121.4086,330.4052,116.7994,61.39379,194.8166,80.11791,5,1,11,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,7,7,0"
"2013-12-08,36.26502,502.3715,169.0173,101.9982,211.4048,41.62718,8,6.975,16,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,8,8,0"
"2013-12-09,134.6806,224.6351,104.2261,66.14962,170.525,85.97356,7,9.2375,10,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,9,9,0"
"2013-12-10,104.352,257.9482,112.1246,60.80774,149.4313,67.86221,7,7.1875,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,10,10,0"
"2013-12-11,85.90798,258.7307,76.93945,49.72618,155.8148,36.82448,7,5.025,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,11,11,0"
"2013-12-12,88.20754,246.4205,99.20071,62.75266,180.7506,104.8804,8,2.525,8,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,12,12,0"
"2013-12-13,85.53249,215.1024,66.2056,0,181.365,90.08324,7,3.5375,6,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,13,13,0"
"2013-12-14,120.7877,327.6131,103.1305,0,197.8026,99.81551,7,3.0125,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,14,14,0"
"2013-12-15,71.53522,564.335,188.3264,97.48252,217.4926,114.6625,8,7.925,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,15,15,0"
"2013-12-16,120.7912,230.2858,72.94627,37.18978,157.3925,47.65015,8,8.775,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,16,16,0"
"2013-12-17,74.62833,261.5244,88.81184,69.95006,174.5715,60.50013,8,4.95,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,17,17,0"
"2013-12-18,86.41152,241.8803,78.67043,81.02492,183.8959,69.50404,7,6.85,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,18,18,0"
"2013-12-19,101.5896,265.1541,66.42456,79.05724,175.6515,89.47067,7,7.4,10,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,19,19,0"
"2013-12-20,114.601,273.6185,91.33207,69.9295,187.4061,66.48264,7,5.2875,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,20,20,0"
"2013-12-21,124.5418,354.0637,120.9786,63.56165,191.0072,98.55355,8,6.5625,13,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,21,21,0"
"2013-12-22,41.73005,463.8122,145.0784,138.6558,236.0813,74.71381,7,8.1375,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,22,22,0"
"2013-12-23,183.609,430.9427,129.1057,60.80766,221.0571,109.8277,3,5.4875,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,0,12,23,23,0"
"2013-12-24,220.3307,531.7781,131.0602,0,251.5663,61.36878,7,11.4375,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,1,12,24,24,0"
"2013-12-27,152.3674,433.8897,155.1196,0,270.5714,34.55695,7,5.7625,15,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,4,12,27,27,0"
"2013-12-29,131.2673,510.0151,186.1449,175.4892,292.5173,30.17183,7,5.7125,9,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,6,12,29,29,0"
"2013-12-30,126.5898,494.7824,187.939,0,454.3767,40.86385,4,4.75,11,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,0,12,30,30,0"
"2013-12-31,211.3908,586.1313,192.1987,0,1625.691,0,4,5.0375,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,1,12,31,31,0"
"2014-01-02,153.1665,449.4182,142.308,71.72958,257.5259,35.6202,7,6.25,9,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,3,1,2,2,0"
"2014-01-03,109.4848,405.8145,99.60581,111.3584,227.9132,0,7,6.8375,10,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,4,1,3,3,0"
"2014-01-04,116.2505,408.763,176.1042,104.6732,262.1792,0,5,6.9375,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,5,1,4,4,0"
"2014-01-05,67.78999,529.9822,178.6579,124.7644,242.8206,0,7,6.1875,11,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,5,5,0"
"2014-01-06,146.9111,299.8745,96.44135,104.2942,247.848,0,7,7.9125,11,65,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,6,6,0"
"2014-01-07,147.5458,296.5496,112.9988,79.41689,211.3326,0,7,10.4375,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,7,7,0"
"2014-01-08,99.90688,258.407,110.9559,82.33701,225.8005,0,7,8.6375,15,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,8,8,0"
"2014-01-09,113.5415,260.4397,83.99808,80.27119,243.4303,0,7,9.6125,16,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,9,9,0"
"2014-01-10,119.0555,286.4827,95.58156,63.25048,218.4971,0,7,6.6375,17,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,10,10,0"
"2014-01-11,127.9599,384.2298,135.2976,57.12011,255.1938,0,7,5.5875,18,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,11,11,0"
"2014-01-12,83.40175,582.3541,219.4512,187.4666,268.0812,0,2,5.525,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,12,12,0"
"2014-01-13,103.994,251.3217,91.9494,49.89962,244.2847,0,8,3.1375,10,69,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,13,13,0"
"2014-01-14,166.3475,305.619,122.7776,83.75916,258.0181,0,6,4.225,6,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,14,14,0"
"2014-01-15,139.0426,266.6882,87.36646,78.64907,258.9914,0,7,3.228571,7,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,15,15,0"
"2014-01-16,117.7791,280.2758,96.86347,57.52142,217.5774,0,8,2.7375,9,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,16,16,0"
"2014-01-17,94.79384,257.7719,104.9539,61.46604,228.6859,0,7,6.7375,4,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,17,17,0"
"2014-01-18,102.6337,357.4108,120.9495,66.70969,296.4582,0,7,5.8875,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,18,18,0"
"2014-01-19,53.00147,519.7322,201.9518,161.3942,284.6227,0,7,2.8625,19,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,19,19,0"
"2014-01-20,99.68194,273.4909,113.2348,66.16569,207.2288,0,8,.3875,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,20,20,0"
"2014-01-21,116.7846,259.2722,77.55535,98.2121,211.7861,0,7,-.65,7,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,21,21,0"
"2014-01-22,102.3444,241.1234,92.26418,82.14297,235.3465,0,8,-3.1125,14,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,22,22,0"
"2014-01-23,105.7403,263.9782,81.10284,66.04867,265.9893,0,8,-3.1875,11,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,23,23,0"
"2014-01-24,143.1644,261.22,107.5276,72.38657,254.0088,0,2,-5.1625,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,24,24,0"
"2014-01-25,129.0923,351.2525,126.5272,84.51109,317.2987,0,5,-7.0375,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,25,25,0"
"2014-01-26,65.48833,483.6594,180.1423,201.1915,336.2277,0,1,-8.475,10,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,26,26,0"
"2014-01-27,177.7976,228.4378,75.44598,66.25996,223.1886,0,5,.7,9,69,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,27,27,0"
"2014-01-28,63.98447,297.3441,75.42296,74.05754,235.9512,0,7,-.2625,10,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,28,28,0"
"2014-01-29,75.11563,230.3059,68.17855,76.22009,217.4952,0,7,-5.05,13,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,29,29,0"
"2014-01-30,140.7942,268.1873,79.58369,72.98902,264.2566,0,7,-4.4875,8,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,30,30,0"
"2014-01-31,133.3035,286.6549,100.0118,64.69068,269.4944,0,8,-3.6875,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,31,31,0"
"2014-02-01,101.9321,363.4778,114.43,105.6767,290.1214,0,7,3.225,10,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,1,1,0"
"2014-02-02,76.75749,556.3411,227.1559,237.8936,411.6935,0,0,5.4875,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,2,2,0"
"2014-02-03,154.3231,348.7717,90.30293,152.9563,270.6076,0,1,3.475,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,3,3,0"
"2014-02-04,130.285,260.4537,101.0923,112.8941,255.0092,0,5,3.925,6,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,4,4,0"
"2014-02-05,128.513,303.8211,100.2573,135.0611,274.3554,0,4,3.675,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,5,5,0"
"2014-02-06,93.21457,281.2714,91.67276,140.0504,258.9174,0,7,7.875,11,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,6,6,0"
"2014-02-07,99.76073,277.1161,76.9603,118.7298,236.7608,0,7,8.475,15,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,7,7,0"
"2014-02-08,120.8627,444.8812,149.9558,152.7947,305.0581,0,7,6.2875,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,8,8,0"
"2014-02-09,57.00749,569.8391,160.7618,365.7293,363.1208,0,5,6.7125,15,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,9,9,0"
"2014-02-10,154.1837,289.5272,109.5884,99.61752,249.7735,0,2,6.6375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,10,10,0"
"2014-02-11,93.605,316.5888,73.98866,152.3705,236.7221,0,7,4.925,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,11,11,0"
"2014-02-12,165.7384,304.0044,66.71278,77.68677,264.817,0,4,6.1,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,12,12,0"
"2014-02-13,112.4813,299.8888,93.03629,185.3455,288.0262,0,5,7.45,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,13,13,0"
"2014-02-14,127.9223,313.418,94.30201,174.5571,321.4019,0,5,5.2125,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,14,14,0"
"2014-02-15,169.5175,474.0356,130.3636,198.3949,316.122,0,5,11.5,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,15,15,0"
"2014-02-16,66.14886,642.2557,177.1425,286.0016,397.891,0,7,6.0625,17,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,16,16,0"
"2014-02-17,139.5639,329.6904,102.6446,126.5982,259.5528,0,0,6.6875,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,17,17,0"
"2014-02-18,101.1288,275.5019,100.9273,115.5535,285.6967,0,7,7.8,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,18,18,0"
"2014-02-19,139.713,317.3005,70.6249,85.66743,244.7452,0,7,6.325,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,19,19,0"
"2014-02-20,115.4933,332.2404,122.105,135.8212,254.6938,0,6,9.1,11,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,20,20,0"
"2014-02-21,195.7495,304.6838,108.8541,128.2297,333.4136,0,7,7.5125,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,21,21,0"
"2014-02-22,138.3336,501.2886,138.6092,135.4394,283.8574,0,7,5.925,11,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,22,22,0"
"2014-02-23,79.44222,711.6086,193.5545,430.5001,394.2401,0,1,8.625,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,23,23,0"
"2014-02-24,152.5567,278.2455,108.4301,57.84854,259.0724,0,1,9.4125,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,24,24,0"
"2014-02-25,115.7419,261.5187,108.9395,84.34892,255.2186,0,1,10.475,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,25,25,0"
"2014-02-26,95.01736,311.3767,128.5313,89.3584,246.4063,0,5,10.1875,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,26,26,0"
"2014-02-27,142.599,300.1684,124.0462,90.81216,258.6295,0,1,8.8875,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,27,27,0"
"2014-02-28,121.8681,304.2531,126.3363,69.10883,277.7024,0,7,6.1875,6,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,28,28,0"
"2014-03-01,140.9686,463.9317,198.6902,109.0197,356.0784,0,2,5.075,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,1,1,0"
"2014-03-02,78.30469,613.7721,216.4541,107.7745,321.4851,0,6,6.5625,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,2,2,0"
"2014-03-03,123.8168,340.8437,135.7018,95.17328,292.7279,0,0,9.1875,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,3,3,0"
"2014-03-04,110.6644,322.5074,121.5927,66.74963,249.8297,0,7,6.6875,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,4,4,0"
"2014-03-05,104.0108,272.3802,118.3082,105.7734,252.4445,0,7,4.6875,7,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,5,5,0"
"2014-03-06,119.6496,296.7824,110.012,93.89714,251.5729,0,3,8.925,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,6,6,0"
"2014-03-07,115.2974,293.2956,120.3737,87.11354,211.366,0,6,11.275,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,7,7,0"
"2014-03-08,116.6799,478.5002,188.5149,123.7253,265.9589,0,0,9.9375,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,8,8,0"
"2014-03-09,92.61854,620.7134,200.5151,178.0174,354.9836,0,0,16.4,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,9,9,0"
"2014-03-10,150.5169,317.3787,112.7941,77.00507,194.3663,0,0,15.8,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,10,10,0"
"2014-03-11,151.2212,264.3775,118.4366,96.01142,257.8692,0,0,7.85,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,11,11,0"
"2014-03-12,91.04742,275.5522,116.9291,87.58195,271.2824,0,0,10.2125,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,12,12,0"
"2014-03-13,141.4004,322.8654,112.9057,86.30427,231.6832,0,0,13.375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,13,13,0"
"2014-03-14,123.9121,309.2675,124.4581,83.09566,250.293,0,1,9.6125,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,14,14,0"
"2014-03-15,137.6839,426.529,193.4905,101.2366,280.9236,0,4,9.0375,27,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,15,15,0"
"2014-03-16,67.16758,427.381,111.8223,135.2086,214.984,0,7,9.3375,24,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,16,16,0"
"2014-03-17,141.5479,283.8285,124.5972,60.8539,219.6972,0,7,9.5875,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,17,17,0"
"2014-03-18,88.22504,286.0188,101.817,74.60213,270.9772,0,7,9.6875,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,18,18,0"
"2014-03-19,99.68459,287.6016,123.1001,62.59253,209.1546,0,7,9.45,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,19,19,0"
"2014-03-20,128.1382,297.3358,134.1211,87.40152,277.2533,0,0,16.2625,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,20,20,0"
"2014-03-21,104.8547,316.0806,116.384,76.87691,239.8042,0,7,6.8875,14,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,21,21,0"
"2014-03-22,130.8519,497.9584,219.4032,75.70959,299.753,0,5,8.85,11,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,22,22,0"
"2014-03-23,71.12845,492.8568,161.3903,122.2181,247.3573,0,4,8.3625,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,23,23,0"
"2014-03-24,174.6423,326.267,136.2545,63.12588,242.7011,0,3,7.5625,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,24,24,0"
"2014-03-25,130.8284,327.0706,101.6271,61.77968,242.5828,0,2,7.725,10,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,25,25,0"
"2014-03-26,164.0737,316.0146,102.5146,85.54285,274.4995,0,5,7.85,11,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,26,26,0"
"2014-03-27,217.5957,384.827,106.4992,86.75533,270.9727,0,6,5.1,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,27,27,0"
"2014-03-28,210.3646,373.1939,132.8393,63.71822,333.142,0,8,5.4,12,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,28,28,0"
"2014-03-29,201.4426,600.6364,197.3337,78.24722,422.2935,0,3,9.375,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,29,29,0"
"2014-03-30,77.07188,541.041,158.4017,114.2152,322.4508,0,0,11.2625,8,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,30,30,0"
"2014-03-31,165.7821,340.5193,122.1581,79.36064,284.9166,0,7,7.4375,4,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,31,31,0"
"2014-04-01,143.9346,344.347,136.7579,95.66438,211.2135,0,8,5.7625,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,4,1,1,0"
"2014-04-02,145.7938,357.4019,122.2744,61.03927,251.7223,0,2,12.45,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,4,2,2,0"
"2014-04-03,199.3342,338.6915,134.0559,59.60915,272.4753,0,3,7.6125,15,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,4,3,3,0"
"2014-04-04,149.0949,348.4983,115.5578,86.35165,319.8887,0,6,6.45,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,4,4,4,0"
"2014-04-05,166.3667,524.0655,192.6935,77.07069,322.472,0,8,9.825,5,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,4,5,5,0"
"2014-04-06,79.4657,577.2825,179.5992,145.5435,359.2855,0,7,12.1875,8,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,6,6,0"
"2014-04-07,175.8631,357.6299,177.9971,67.16882,310.0635,0,7,15.7875,10,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,7,7,0"
